serviceName,duration
master-thesis-app-1,8888
master-thesis-app-1,12344
master-thesis-app-1,9409
master-thesis-app-1,9497
master-thesis-app-1,9844
master-thesis-app-1,13488
master-thesis-app-1,8382
master-thesis-app-1,9035
master-thesis-app-1,7756
master-thesis-app-1,8983
master-thesis-app-1,10673
master-thesis-app-1,7101
master-thesis-app-1,11780
master-thesis-app-1,10200
master-thesis-app-1,9966
master-thesis-app-1,11946
master-thesis-app-1,12704
master-thesis-app-1,9679
master-thesis-app-1,10297
master-thesis-app-1,11535
master-thesis-app-1,10011
master-thesis-app-1,10775
master-thesis-app-1,9100
master-thesis-app-1,6298
master-thesis-app-1,7259
master-thesis-app-1,10326
master-thesis-app-1,10942
master-thesis-app-1,10309
master-thesis-app-1,11872
master-thesis-app-1,12650
master-thesis-app-1,8761
master-thesis-app-1,12031
master-thesis-app-1,11515
master-thesis-app-1,9901
master-thesis-app-1,7616
master-thesis-app-1,10994
master-thesis-app-1,10556
master-thesis-app-1,10194
master-thesis-app-1,7630
master-thesis-app-1,10497
master-thesis-app-1,11531
master-thesis-app-1,11164
master-thesis-app-1,7625
master-thesis-app-1,9778
master-thesis-app-1,12129
master-thesis-app-1,11346
master-thesis-app-1,6375
master-thesis-app-1,12200
master-thesis-app-1,10877
master-thesis-app-1,9596
master-thesis-app-1,10245
master-thesis-app-1,10250
master-thesis-app-1,11947
master-thesis-app-1,7824
master-thesis-app-1,11076
master-thesis-app-1,6349
master-thesis-app-1,6333
master-thesis-app-1,11492
master-thesis-app-1,12089
master-thesis-app-1,10028
master-thesis-app-1,14582
master-thesis-app-1,11714
master-thesis-app-1,11419
master-thesis-app-1,7790
master-thesis-app-1,11510
master-thesis-app-1,12250
master-thesis-app-1,8993
master-thesis-app-1,7510
master-thesis-app-1,9441
master-thesis-app-1,10771
master-thesis-app-1,11146
master-thesis-app-1,6542
master-thesis-app-1,6375
master-thesis-app-1,11520
master-thesis-app-1,11761
master-thesis-app-1,8083
master-thesis-app-1,10735
master-thesis-app-1,10993
master-thesis-app-1,10952
master-thesis-app-1,6087
master-thesis-app-1,10938
master-thesis-app-1,9754
master-thesis-app-1,11298
master-thesis-app-1,7301
master-thesis-app-1,9284
master-thesis-app-1,8585
master-thesis-app-1,7010
master-thesis-app-1,7245
master-thesis-app-1,9495
master-thesis-app-1,10209
master-thesis-app-1,11124
master-thesis-app-1,9983
master-thesis-app-1,10395
master-thesis-app-1,14616
master-thesis-app-1,10177
master-thesis-app-1,10392
master-thesis-app-1,9752
master-thesis-app-1,12768
master-thesis-app-1,7687
master-thesis-app-1,10852
master-thesis-app-1,13900
master-thesis-app-1,10094
master-thesis-app-1,6910
master-thesis-app-1,9801
master-thesis-app-1,9418
master-thesis-app-1,10290
master-thesis-app-1,7025
master-thesis-app-1,9653
master-thesis-app-1,9839
master-thesis-app-1,11238
master-thesis-app-1,6958
master-thesis-app-1,12137
master-thesis-app-1,10086
master-thesis-app-1,11169
master-thesis-app-1,10413
master-thesis-app-1,16786
master-thesis-app-1,13766
master-thesis-app-1,9240
master-thesis-app-1,12816
master-thesis-app-1,12435
master-thesis-app-1,10389
master-thesis-app-1,6612
master-thesis-app-1,14007
master-thesis-app-1,9844
master-thesis-app-1,8736
master-thesis-app-1,10254
master-thesis-app-1,11177
master-thesis-app-1,12535
master-thesis-app-1,7640
master-thesis-app-1,11709
master-thesis-app-1,10518
master-thesis-app-1,11042
master-thesis-app-1,6505
master-thesis-app-1,11161
master-thesis-app-1,8176
master-thesis-app-1,10145
master-thesis-app-1,7614
master-thesis-app-1,11766
master-thesis-app-1,11040
master-thesis-app-1,11583
master-thesis-app-1,12292
master-thesis-app-1,11897
master-thesis-app-1,9965
master-thesis-app-1,8175
master-thesis-app-1,10672
master-thesis-app-1,9427
master-thesis-app-1,9116
master-thesis-app-1,6742
master-thesis-app-1,9264
master-thesis-app-1,11347
master-thesis-app-1,10552
master-thesis-app-1,6482
master-thesis-app-1,9975
master-thesis-app-1,10848
master-thesis-app-1,9561
master-thesis-app-1,6829
master-thesis-app-1,10433
master-thesis-app-1,10305
master-thesis-app-1,9766
master-thesis-app-1,7149
master-thesis-app-1,12000
master-thesis-app-1,11983
master-thesis-app-1,12739
master-thesis-app-1,7583
master-thesis-app-1,7265
master-thesis-app-1,6363
master-thesis-app-1,6073
master-thesis-app-1,6623
master-thesis-app-1,8647
master-thesis-app-1,9639
master-thesis-app-1,12257
master-thesis-app-1,7983
master-thesis-app-1,6354
master-thesis-app-1,8380
master-thesis-app-1,13149
master-thesis-app-1,7005
master-thesis-app-1,10562
master-thesis-app-1,12790
master-thesis-app-1,10473
master-thesis-app-1,9978
master-thesis-app-1,11344
master-thesis-app-1,9712
master-thesis-app-1,9355
master-thesis-app-1,6708
master-thesis-app-1,10165
master-thesis-app-1,10268
master-thesis-app-1,10635
master-thesis-app-1,11140
master-thesis-app-1,11999
master-thesis-app-1,7164
