serviceName,duration
master-thesis-app-1,12819
master-thesis-app-1,8164
master-thesis-app-1,7161
master-thesis-app-1,11392
master-thesis-app-1,10621
master-thesis-app-1,12147
master-thesis-app-1,7358
master-thesis-app-1,11125
master-thesis-app-1,9700
master-thesis-app-1,10038
master-thesis-app-1,12618
master-thesis-app-1,10225
master-thesis-app-1,12007
master-thesis-app-1,9191
master-thesis-app-1,11766
master-thesis-app-1,9037
master-thesis-app-1,10366
master-thesis-app-1,10288
master-thesis-app-1,11551
master-thesis-app-1,12397
master-thesis-app-1,9097
master-thesis-app-1,12258
master-thesis-app-1,12183
master-thesis-app-1,9207
master-thesis-app-1,8840
master-thesis-app-1,12382
master-thesis-app-1,11099
master-thesis-app-1,7919
master-thesis-app-1,14083
master-thesis-app-1,11072
master-thesis-app-1,9336
master-thesis-app-1,10027
master-thesis-app-1,12703
master-thesis-app-1,6660
master-thesis-app-1,9850
master-thesis-app-1,12191
master-thesis-app-1,9905
master-thesis-app-1,8954
master-thesis-app-1,10103
master-thesis-app-1,8677
master-thesis-app-1,10376
master-thesis-app-1,16800
master-thesis-app-1,10285
master-thesis-app-1,14154
master-thesis-app-1,10605
master-thesis-app-1,10903
master-thesis-app-1,13259
master-thesis-app-1,12658
master-thesis-app-1,8700
master-thesis-app-1,11279
master-thesis-app-1,8772
master-thesis-app-1,11392
master-thesis-app-1,12473
master-thesis-app-1,9553
master-thesis-app-1,7541
master-thesis-app-1,11962
master-thesis-app-1,10497
master-thesis-app-1,8859
master-thesis-app-1,8214
master-thesis-app-1,11712
master-thesis-app-1,10781
master-thesis-app-1,12208
master-thesis-app-1,9751
master-thesis-app-1,11470
master-thesis-app-1,10726
master-thesis-app-1,10444
master-thesis-app-1,6938
master-thesis-app-1,11104
master-thesis-app-1,12005
master-thesis-app-1,10020
master-thesis-app-1,15171
master-thesis-app-1,12166
master-thesis-app-1,8231
master-thesis-app-1,14129
master-thesis-app-1,14315
master-thesis-app-1,10893
master-thesis-app-1,10404
master-thesis-app-1,12480
master-thesis-app-1,11860
master-thesis-app-1,10929
master-thesis-app-1,11446
master-thesis-app-1,12416
master-thesis-app-1,10747
master-thesis-app-1,7614
master-thesis-app-1,12276
master-thesis-app-1,11384
master-thesis-app-1,10587
master-thesis-app-1,13883
master-thesis-app-1,14838
master-thesis-app-1,12586
master-thesis-app-1,10423
master-thesis-app-1,14337
master-thesis-app-1,8053
master-thesis-app-1,6819
master-thesis-app-1,7285
master-thesis-app-1,7807
master-thesis-app-1,10867
master-thesis-app-1,13033
master-thesis-app-1,8386
master-thesis-app-1,11675
master-thesis-app-1,13291
master-thesis-app-1,9675
master-thesis-app-1,11956
master-thesis-app-1,12396
master-thesis-app-1,15220
master-thesis-app-1,9292
master-thesis-app-1,13401
master-thesis-app-1,10115
master-thesis-app-1,11082
master-thesis-app-1,6495
master-thesis-app-1,10575
master-thesis-app-1,12384
master-thesis-app-1,12243
master-thesis-app-1,7510
master-thesis-app-1,10795
master-thesis-app-1,8020
master-thesis-app-1,10687
master-thesis-app-1,17055
master-thesis-app-1,6551
master-thesis-app-1,6985
master-thesis-app-1,6495
master-thesis-app-1,7259
master-thesis-app-1,7571
master-thesis-app-1,6496
master-thesis-app-1,9508
master-thesis-app-1,14645
master-thesis-app-1,10208
master-thesis-app-1,8453
master-thesis-app-1,9820
master-thesis-app-1,12390
master-thesis-app-1,10132
master-thesis-app-1,6403
master-thesis-app-1,6110
master-thesis-app-1,7366
master-thesis-app-1,8873
master-thesis-app-1,7382
master-thesis-app-1,6661
master-thesis-app-1,8298
master-thesis-app-1,9179
master-thesis-app-1,7174
master-thesis-app-1,6930
master-thesis-app-1,12818
master-thesis-app-1,6781
master-thesis-app-1,6095
master-thesis-app-1,6189
master-thesis-app-1,6532
master-thesis-app-1,10528
master-thesis-app-1,7055
master-thesis-app-1,10794
master-thesis-app-1,7653
master-thesis-app-1,8996
master-thesis-app-1,6901
master-thesis-app-1,6777
master-thesis-app-1,7395
master-thesis-app-1,6438
master-thesis-app-1,6749
master-thesis-app-1,6429
master-thesis-app-1,8921
master-thesis-app-1,7285
master-thesis-app-1,7028
master-thesis-app-1,12345
master-thesis-app-1,12077
master-thesis-app-1,7313
master-thesis-app-1,10576
master-thesis-app-1,6479
master-thesis-app-1,11306
master-thesis-app-1,6742
master-thesis-app-1,8872
master-thesis-app-1,12929
master-thesis-app-1,10098
master-thesis-app-1,10968
master-thesis-app-1,13420
master-thesis-app-1,11690
master-thesis-app-1,11608
master-thesis-app-1,10227
master-thesis-app-1,6487
master-thesis-app-1,7620
master-thesis-app-1,8189
master-thesis-app-1,9347
master-thesis-app-1,7702
master-thesis-app-1,8052
master-thesis-app-1,6663
master-thesis-app-1,6494
